scenario_id,tier,cell,validation,governance,latency_ms,tokens,correct,confidence,rubric_composite,n_detected,n_injected,validator_iterations,audit_intact,measured_latency_ms,measured_governance_ms,measured_worker_ms,measured_validator_ms,measured_policy_ms,measured_audit_ms,measured_redaction_ms,measured_queue_ms,n_true_positive,n_false_positive,n_claims,governed_events,anchored_workers,peer_bias_exposure,entities_redacted
L-040,low,Full,1,1,2380.942,1737,1,0.7406,0.97,1,1,4,1,1.838491,0.584514,1.074438,0.179539,0.124924,0.227573,0.056014,0.027269,1,0,5,12,0,0,9
L-041,low,Full,1,1,2941.396,2180,0,0.5915,0.49,1,1,4,1,3.8005,0.78679,2.794202,0.219508,0.198369,0.317585,0.075543,0.041462,1,0,5,12,0,0,9
L-042,low,Full,1,1,2792.164,1995,0,0.6858,0.16,0,1,4,1,1.922416,0.49484,1.239825,0.187751,0.12002,0.199689,0.063366,0.027064,0,0,5,12,0,0,9
L-043,low,Full,1,1,2558.538,1831,0,0.6385,0.19,0,1,4,1,2.023677,0.658594,1.156341,0.208742,0.14636,0.279986,0.081773,0.032519,0,0,5,12,0,0,9
L-044,low,Full,1,1,2561.374,1850,0,0.6666,0.22,0,1,4,1,3.688092,0.458087,2.688745,0.54126,0.102424,0.200322,0.062173,0.020864,0,0,5,12,0,0,9
M-000,medium,Full,1,1,2767.26,2097,1,0.75,0.9625,2,2,4,1,2.78416,0.953468,0.958646,0.872046,0.149173,0.464978,0.087011,0.046889,2,0,8,12,0,0,14
M-001,medium,Full,1,1,2766.071,2111,1,0.7293,0.925,2,2,4,1,2.888873,0.992527,1.490681,0.405665,0.138601,0.403875,0.085498,0.028465,2,0,8,12,0,0,14
M-002,medium,Full,1,1,2317.747,1859,1,0.598,0.775,1,2,4,1,2.758594,0.855606,1.43706,0.465928,0.146262,0.428912,0.098076,0.034239,1,0,8,12,0,0,14
M-003,medium,Full,1,1,3109.728,2223,1,0.6763,0.9062,2,2,4,1,2.555425,1.16912,0.89518,0.491125,0.257016,0.485288,0.105337,0.059089,2,0,8,12,0,0,14
M-004,medium,Full,1,1,3086.101,2208,1,0.7425,0.925,2,2,4,1,2.09678,0.797605,0.940639,0.358536,0.202656,0.32769,0.112228,0.033129,2,0,8,12,0,0,14
M-005,medium,Full,1,1,2054.143,1862,1,0.6076,0.6625,0,2,4,1,3.174113,1.6898,0.896132,0.588181,0.597625,0.622834,0.164908,0.059038,0,0,8,12,0,0,14
M-006,medium,Full,1,1,2682.793,2241,1,0.7369,0.9437,2,2,4,1,22.963311,20.665334,2.133704,0.164273,0.145448,20.201645,0.164316,0.035579,2,0,8,12,0,0,14
M-007,medium,Full,1,1,2229.382,1916,1,0.7563,0.925,2,2,4,1,2.372838,0.369892,1.71759,0.285356,0.080448,0.160511,0.051308,0.018349,2,0,8,12,0,0,14
M-008,medium,Full,1,1,3088.531,2326,1,0.6054,0.775,1,2,4,1,3.04504,0.763957,1.933805,0.347278,0.139616,0.335822,0.088082,0.03158,1,0,8,12,0,0,14
M-009,medium,Full,1,1,2573.032,2080,1,0.7451,0.7937,1,2,4,1,2.088504,0.746134,1.057683,0.284687,0.17324,0.318277,0.055142,0.037735,1,0,8,12,0,0,14
M-010,medium,Full,1,1,2615.397,2064,1,0.7268,0.925,2,2,4,1,1.810487,0.289618,1.181149,0.33972,0.057048,0.121333,0.050513,0.013763,2,0,8,12,0,0,14
M-011,medium,Full,1,1,2566.056,1998,1,0.7369,0.9437,2,2,4,1,1.415536,0.285264,0.859637,0.270635,0.058028,0.119408,0.048191,0.013241,2,0,8,12,0,0,14
M-012,medium,Full,1,1,2525.281,2015,1,0.7631,0.925,2,2,4,1,1.516226,0.56351,0.676232,0.276484,0.125487,0.261603,0.053059,0.030494,2,0,8,12,0,0,14
M-013,medium,Full,1,1,2764.769,2232,1,0.6353,0.775,1,2,4,1,2.099238,0.659376,1.128067,0.311795,0.138755,0.258538,0.125788,0.030193,1,0,8,12,0,0,14
M-014,medium,Full,1,1,2691.777,2166,1,0.7013,0.925,2,2,4,1,1.346536,0.437847,0.771494,0.137195,0.125038,0.179128,0.038677,0.014445,2,0,8,12,0,0,14
M-015,medium,Full,1,1,2406.207,1804,1,0.75,0.9062,2,2,4,1,1.636826,0.51625,0.898946,0.22163,0.140189,0.24739,0.047851,0.016634,2,0,8,12,0,0,14
M-016,medium,Full,1,1,2426.169,1971,1,0.7904,0.9625,2,2,4,1,1.317081,0.452278,0.682031,0.182772,0.076354,0.233099,0.056655,0.017165,2,0,8,12,0,0,14
M-017,medium,Full,1,1,2703.104,2143,1,0.5669,0.7937,1,2,4,1,1.550559,0.515141,0.790102,0.245316,0.089186,0.258064,0.069382,0.022107,1,0,8,12,0,0,14
M-018,medium,Full,1,1,2643.865,2098,1,0.7091,0.7937,1,2,4,1,1.319486,0.457957,0.567409,0.29412,0.090734,0.19216,0.07996,0.020779,1,0,8,12,0,0,14
M-019,medium,Full,1,1,2561.488,1941,1,0.7359,0.925,2,2,4,1,1.579754,0.469732,0.820277,0.289745,0.103272,0.194861,0.068253,0.024324,2,0,8,12,0,0,14
M-020,medium,Full,1,1,2459.138,2087,1,0.6729,0.8125,1,2,4,1,2.155607,0.598467,1.343441,0.213699,0.160179,0.231696,0.085047,0.029792,1,0,8,12,0,0,14
M-021,medium,Full,1,1,2842.25,2180,1,0.8523,0.9437,2,2,4,1,1.466536,0.583215,0.682101,0.20122,0.15866,0.209553,0.097043,0.026693,2,0,8,12,0,0,14
M-022,medium,Full,1,1,2878.13,2163,1,0.659,0.925,2,2,4,1,2.107948,0.610966,1.057263,0.439719,0.119999,0.273708,0.092698,0.026317,2,0,8,12,0,0,14
M-023,medium,Full,1,1,2715.798,2064,0,0.536,0.3625,1,2,4,1,1.891872,0.752747,0.925546,0.213579,0.170244,0.355754,0.085799,0.03153,1,0,8,12,0,0,14
M-024,medium,Full,1,1,2630.926,2151,1,0.775,0.9437,2,2,4,1,2.081106,0.712847,1.147367,0.220892,0.163135,0.263985,0.105168,0.037896,2,0,8,12,0,0,14
M-025,medium,Full,1,1,2282.879,2022,1,0.8611,0.85,3,2,4,1,1.13465,0.28743,0.674669,0.172551,0.057073,0.11922,0.050627,0.013421,2,1,8,12,0,0,14
M-026,medium,Full,1,1,2493.237,1976,1,0.7432,0.9437,2,2,4,1,2.594422,0.643513,1.612292,0.338617,0.190297,0.228391,0.09327,0.030886,2,0,8,12,0,0,14
M-027,medium,Full,1,1,3002.599,2182,1,0.7029,0.925,2,2,4,1,3.689112,1.005564,2.420303,0.263245,0.290864,0.447287,0.072467,0.049102,2,0,8,12,0,0,14
M-028,medium,Full,1,1,2758.45,2271,1,0.734,0.925,2,2,4,1,1.843364,0.30272,1.230382,0.310262,0.059855,0.133271,0.048793,0.013041,2,0,8,12,0,0,14
M-029,medium,Full,1,1,2678.7,2123,1,0.6887,0.8125,1,2,4,1,1.455372,0.459874,0.77561,0.219888,0.097136,0.20707,0.047559,0.024461,1,0,8,12,0,0,14
M-030,medium,Full,1,1,2702.521,2025,1,0.6752,0.925,2,2,4,1,1.607978,0.483144,0.871664,0.25317,0.081852,0.196917,0.116995,0.019219,2,0,8,12,0,0,14
M-031,medium,Full,1,1,2267.679,1904,1,0.8155,0.8875,2,2,4,1,1.9444,0.734881,1.014949,0.19457,0.124167,0.296063,0.190216,0.027742,2,0,8,12,0,0,14
M-032,medium,Full,1,1,2845.073,2171,1,0.7756,0.7937,1,2,4,1,1.422058,0.525255,0.743042,0.153761,0.114019,0.213961,0.061223,0.031044,1,0,8,12,0,0,14
M-033,medium,Full,1,1,2471.557,1973,1,0.7631,0.925,2,2,4,1,2.203174,0.861489,0.984162,0.357523,0.172227,0.264926,0.215842,0.067172,2,0,8,12,0,0,14
M-034,medium,Full,1,1,2355.694,1899,1,0.6624,0.7375,1,2,4,1,1.888443,0.489501,1.136341,0.262601,0.096896,0.209602,0.076744,0.024175,1,0,8,12,0,0,14
M-035,medium,Full,1,1,3090.724,2294,1,0.6729,0.8125,1,2,4,1,1.621104,0.332957,1.137773,0.150374,0.068455,0.141343,0.049623,0.017113,1,0,8,12,0,0,14
M-036,medium,Full,1,1,2501.974,2070,1,0.663,0.775,1,2,4,1,2.333763,0.47341,1.506514,0.353839,0.102286,0.199194,0.071417,0.022729,1,0,8,12,0,0,14
M-037,medium,Full,1,1,2688.471,2004,1,0.6305,0.775,1,2,4,1,2.630376,0.44063,2.025151,0.164595,0.086939,0.188265,0.073839,0.021021,1,0,8,12,0,0,14
M-038,medium,Full,1,1,2604.708,2154,1,0.6289,0.775,1,2,4,1,3.156331,0.750761,2.145511,0.260059,0.183827,0.267919,0.133067,0.061642,1,0,8,12,0,0,14
M-039,medium,Full,1,1,2311.502,1989,1,0.7432,0.9437,2,2,4,1,4.082919,0.555099,3.305658,0.222162,0.109114,0.227032,0.089774,0.026388,2,0,8,12,0,0,14
M-040,medium,Full,1,1,2972.732,2145,1,0.6718,0.7562,1,2,4,1,3.822351,1.192376,2.157829,0.472146,0.225194,0.635381,0.091257,0.05933,1,0,8,12,0,0,14
M-041,medium,Full,1,1,2691.043,2097,1,0.8176,0.9062,2,2,4,1,1.718884,0.297535,1.164492,0.256857,0.060111,0.124974,0.050947,0.013116,2,0,8,12,0,0,14
M-042,medium,Full,1,1,2711.075,2189,1,0.733,0.9437,2,2,4,1,1.421085,0.372878,0.820307,0.2279,0.084504,0.148204,0.051827,0.03302,2,0,8,12,0,0,14
M-043,medium,Full,1,1,3178.181,2326,1,0.6678,0.775,1,2,4,1,2.348795,0.773808,1.127566,0.447421,0.222936,0.30292,0.075133,0.04244,1,0,8,12,0,0,14
M-044,medium,Full,1,1,2899.121,2213,1,0.5,0.625,0,2,4,1,1.792945,0.7005,0.862762,0.229683,0.187539,0.25566,0.103995,0.033912,0,0,8,12,0,0,14
H-000,high,Full,1,1,3216.021,2358,1,0.7126,0.8455,2,3,4,1,1.948588,0.872907,0.723634,0.352047,0.196707,0.317253,0.10828,0.046486,2,0,11,12,0,0,19
H-001,high,Full,1,1,2894.155,2354,1,0.6639,0.8318,2,3,4,1,2.235405,0.609304,1.2628,0.363301,0.11764,0.286699,0.096305,0.025199,2,0,11,12,0,0,19
H-002,high,Full,1,1,2501.677,2191,1,0.6379,0.8318,2,3,4,1,1.992071,0.564884,1.100607,0.32658,0.162795,0.23762,0.063334,0.024744,2,0,11,12,0,0,19
H-003,high,Full,1,1,2447.336,2057,1,0.6428,0.8773,3,3,4,1,1.954857,0.434072,1.212163,0.308622,0.093879,0.172537,0.063916,0.021503,3,0,11,12,0,0,19
H-004,high,Full,1,1,2665.021,2319,1,0.5388,0.8455,2,3,4,1,1.884089,0.49452,1.031844,0.357725,0.153832,0.17399,0.069644,0.023095,2,0,11,12,0,0,19
H-005,high,Full,1,1,2758.643,2191,1,0.7286,0.9318,3,3,4,1,2.948785,1.215681,1.009171,0.723933,0.158056,0.299125,0.58213,0.046551,3,0,11,12,0,0,19
H-006,high,Full,1,1,2509.529,2006,0,0.5006,0.3273,2,3,4,1,5.507808,0.668193,4.448267,0.391348,0.168334,0.244748,0.06782,0.024073,2,0,11,12,0,0,19
H-007,high,Full,1,1,2792.202,2298,1,0.7037,0.9318,3,3,4,1,2.909919,0.91384,1.512214,0.483865,0.174364,0.381556,0.143904,0.08899,3,0,11,12,0,0,19
H-008,high,Full,1,1,2683.81,2111,1,0.7139,0.9455,3,3,4,1,4.611819,0.957189,2.768282,0.886348,0.195914,0.444354,0.128762,0.037764,3,0,11,12,0,0,19
H-009,high,Full,1,1,3049.665,2475,1,0.5538,0.6909,1,3,4,1,3.210729,0.581234,2.318079,0.311416,0.111739,0.271167,0.092539,0.024767,1,0,11,12,0,0,19
H-010,high,Full,1,1,2566.779,2032,1,0.6388,0.8045,2,3,4,1,8.165571,0.797732,6.938263,0.429576,0.121772,0.271948,0.124177,0.025907,2,0,11,12,0,0,19
H-011,high,Full,1,1,2704.334,2110,1,0.7084,0.9318,3,3,4,1,3.665684,0.583512,2.73259,0.349582,0.119257,0.224063,0.102574,0.024405,3,0,11,12,0,0,19
H-012,high,Full,1,1,3030.575,2359,1,0.6065,0.7045,1,3,4,1,4.494254,1.019594,3.167471,0.307189,0.266746,0.415097,0.124296,0.044727,1,0,11,12,0,0,19
H-013,high,Full,1,1,2668.873,2185,1,0.6533,0.9318,3,3,4,1,2.658406,0.613688,1.751069,0.293649,0.12192,0.286138,0.091488,0.02521,3,0,11,12,0,0,19
H-014,high,Full,1,1,2986.877,2301,1,0.6166,0.8182,2,3,4,1,23.019519,0.89053,21.606267,0.522722,0.173557,0.403849,0.130987,0.039128,2,0,11,12,0,0,19
H-015,high,Full,1,1,2472.672,1973,1,0.6087,0.8045,2,3,4,1,3.391494,1.195689,1.322739,0.873066,0.371817,0.450875,0.152898,0.042304,2,0,11,12,0,0,19
H-016,high,Full,1,1,2571.983,1995,1,0.8065,0.9045,3,3,4,1,1.697311,0.5399,0.852806,0.304605,0.128592,0.215734,0.059301,0.02594,3,0,11,12,0,0,19
H-017,high,Full,1,1,2679.494,2270,1,0.5,0.7182,1,3,4,1,1.437595,0.508793,0.706307,0.222495,0.098668,0.259901,0.057477,0.02066,1,0,11,12,0,0,19
H-018,high,Full,1,1,2796.539,2435,1,0.5869,0.8182,2,3,4,1,1.760905,0.609883,0.758526,0.392496,0.151436,0.222831,0.088602,0.033701,2,0,11,12,0,0,19
H-019,high,Full,1,1,2312.294,2000,1,0.552,0.8045,2,3,4,1,2.266232,1.001358,0.884534,0.38034,0.201893,0.470963,0.11371,0.067456,2,0,11,12,0,0,19
H-020,high,Full,1,1,2315.336,1920,0,0.6166,0.2545,1,3,4,1,2.215847,0.812937,0.945194,0.457716,0.138594,0.403104,0.120029,0.031434,1,0,11,12,0,0,19
H-021,high,Full,1,1,2708.437,2352,1,0.6201,0.8045,2,3,4,1,3.389977,1.593187,1.322128,0.474662,0.246397,0.829963,0.176154,0.07272,2,0,11,12,0,0,19
H-022,high,Full,1,1,3079.492,2248,1,0.6949,0.9182,3,3,4,1,3.10837,0.421952,2.186652,0.499766,0.100008,0.152869,0.096485,0.017427,3,0,11,12,0,0,19
H-023,high,Full,1,1,2817.772,2118,1,0.5852,0.8318,2,3,4,1,3.148215,1.568451,1.193736,0.386028,0.312216,0.530432,0.146008,0.065409,2,0,11,12,0,0,19
H-024,high,Full,1,1,2888.183,2423,1,0.7043,0.9591,3,3,4,1,5.181744,1.037612,3.888299,0.255833,0.262545,0.480818,0.108534,0.041212,3,0,11,12,0,0,19
H-025,high,Full,1,1,2458.465,2010,1,0.5944,0.8455,2,3,4,1,2.767564,0.994941,1.312203,0.46042,0.356182,0.339792,0.094201,0.038566,2,0,11,12,0,0,19
H-026,high,Full,1,1,2547.902,2055,1,0.6956,0.7545,3,3,4,1,2.801199,1.180366,1.304222,0.316611,0.332981,0.463966,0.124986,0.086057,2,1,11,12,0,0,19
H-027,high,Full,1,1,2559.292,2143,1,0.7,0.9591,3,3,4,1,3.870781,1.098381,2.449787,0.322613,0.142192,0.379498,0.236674,0.030504,3,0,11,12,0,0,19
H-028,high,Full,1,1,2577.737,2134,1,0.6558,0.8455,2,3,4,1,4.387289,1.106909,2.671929,0.608451,0.241287,0.492709,0.127613,0.052498,2,0,11,12,0,0,19
H-029,high,Full,1,1,2827.904,2249,1,0.5682,0.8045,2,3,4,1,2.052903,0.644335,1.00259,0.405978,0.12161,0.283406,0.10101,0.025675,2,0,11,12,0,0,19
H-030,high,Full,1,1,2543.12,2163,1,0.5617,0.8318,2,3,4,1,2.252892,0.700059,1.296871,0.255962,0.195535,0.259676,0.094742,0.035945,2,0,11,12,0,0,19
H-031,high,Full,1,1,2888.44,2213,1,0.6826,0.8455,2,3,4,1,3.081508,0.536678,2.248515,0.296315,0.09452,0.265661,0.081802,0.020118,2,0,11,12,0,0,19
H-032,high,Full,1,1,2617.138,2146,1,0.5682,0.7182,1,3,4,1,3.324463,0.464273,2.479842,0.380348,0.092479,0.189603,0.090685,0.02035,1,0,11,12,0,0,19
H-033,high,Full,1,1,2476.038,2177,1,0.6749,0.9318,3,3,4,1,3.345284,1.096251,1.948996,0.300037,0.368404,0.257045,0.133158,0.203648,3,0,11,12,0,0,19
H-034,high,Full,1,1,2795.095,2248,1,0.72,0.9455,3,3,4,1,2.445208,0.553906,1.62314,0.268162,0.089097,0.283312,0.086809,0.0204,3,0,11,12,0,0,19
H-035,high,Full,1,1,2908.453,2303,1,0.6274,0.7909,2,3,4,1,2.810386,0.632585,1.805053,0.372748,0.172577,0.231097,0.108932,0.028996,2,0,11,12,0,0,19
H-036,high,Full,1,1,2589.99,2168,1,0.5564,0.8182,2,3,4,1,2.013524,0.665108,1.078644,0.269772,0.150655,0.239647,0.131948,0.033738,2,0,11,12,0,0,19
H-037,high,Full,1,1,2873.348,2219,1,0.5695,0.8045,2,3,4,1,17.476983,0.935509,16.037882,0.503592,0.270238,0.321613,0.117426,0.049857,2,0,11,12,0,0,19
H-038,high,Full,1,1,2705.847,2295,1,0.6329,0.8318,2,3,4,1,1.96221,0.666177,0.992515,0.303518,0.136866,0.281893,0.108042,0.030202,2,0,11,12,0,0,19
H-039,high,Full,1,1,2718.453,2221,0,0.5314,0.2818,1,3,4,1,3.411518,1.818733,1.078014,0.514771,1.099746,0.429844,0.088701,0.032687,1,0,11,12,0,0,19
H-040,high,Full,1,1,2855.491,2416,1,0.5869,0.8182,2,3,4,1,1.801785,0.716501,0.705947,0.379337,0.13396,0.258971,0.145367,0.032662,2,0,11,12,0,0,19
H-041,high,Full,1,1,2550.19,2213,0,0.6316,0.1545,0,3,4,1,2.084924,0.500982,1.308608,0.275334,0.10467,0.1934,0.080199,0.023654,0,0,11,12,0,0,19
H-042,high,Full,1,1,2991.792,2483,1,0.7661,0.9182,3,3,4,1,1.336017,0.398032,0.660669,0.277316,0.075583,0.164335,0.077446,0.016985,3,0,11,12,0,0,19
H-043,high,Full,1,1,2803.681,2227,1,0.5662,0.7909,2,3,4,1,1.496268,0.278314,1.046567,0.171387,0.054322,0.115931,0.047741,0.013007,2,0,11,12,0,0,19
H-044,high,Full,1,1,2496.269,2238,1,0.6173,0.7909,2,3,4,1,1.348158,0.505137,0.676432,0.166589,0.114741,0.175853,0.076216,0.022957,2,0,11,12,0,0,19
