scenario_id,tier,cell,validation,governance,latency_ms,tokens,correct,confidence,rubric_composite,n_detected,n_injected,validator_iterations,audit_intact,measured_latency_ms,measured_governance_ms,measured_worker_ms,measured_validator_ms,measured_policy_ms,measured_audit_ms,measured_redaction_ms,measured_queue_ms,n_true_positive,n_false_positive,n_claims,governed_events,anchored_workers,peer_bias_exposure,entities_redacted
M-043,medium,Full,1,1,15117.247,3212,1,0.6678,0.775,1,2,4,1,4611.885231,1.685565,4609.674632,0.525034,0.268098,0.637481,0.550431,0.050986,1,0,8,12,0,0,14
M-044,medium,Full,1,1,13932.986,3192,1,0.5,0.625,0,2,4,1,3377.216953,0.750957,3375.903601,0.562395,0.176772,0.288589,0.157605,0.028423,0,0,8,12,0,0,14
H-000,high,Full,1,1,15510.002,3291,1,0.7126,0.8455,2,3,4,1,4288.593395,1.770951,4285.716667,1.105777,0.393115,0.993191,0.157466,0.04783,2,0,11,12,0,0,19
H-001,high,Full,1,1,13184.779,3270,1,0.6639,0.8318,2,3,4,1,2931.344911,1.195689,2929.005769,1.143453,0.129473,0.837631,0.111655,0.021986,2,0,11,12,0,0,19
H-002,high,Full,1,1,15102.041,3101,1,0.6379,0.8318,2,3,4,1,2897.801667,0.642611,2896.648777,0.510279,0.14513,0.268592,0.123914,0.023182,2,0,11,12,0,0,19
H-003,high,Full,1,1,16207.767,3262,1,0.6428,0.8773,3,3,4,1,4971.121566,4.162946,4966.352286,0.606334,1.032316,2.232966,0.128141,0.12583,3,0,11,12,0,0,19
H-004,high,Full,1,1,12544.845,3195,1,0.5388,0.8455,2,3,4,1,3031.153847,1.546778,3028.956064,0.651005,0.711544,0.406302,0.264565,0.039609,2,0,11,12,0,0,19
H-005,high,Full,1,1,13502.297,3170,1,0.7286,0.9318,3,3,4,1,2834.181394,0.685674,2833.012198,0.483522,0.179786,0.255511,0.125457,0.029323,3,0,11,12,0,0,19
H-006,high,Full,1,1,14090.322,3329,0,0.5006,0.3273,2,3,4,1,3353.791214,0.802298,3352.483119,0.505797,0.185096,0.336895,0.119078,0.034613,2,0,11,12,0,0,19
H-007,high,Full,1,1,15906.074,3266,1,0.7037,0.9318,3,3,4,1,4176.313918,2.463461,4173.310788,0.539669,1.493513,0.481308,0.200581,0.06049,3,0,11,12,0,0,19
H-008,high,Full,1,1,16261.877,3217,1,0.7139,0.9455,3,3,4,1,3326.426739,0.600179,3325.312429,0.514131,0.127531,0.227208,0.145798,0.022547,3,0,11,12,0,0,19
H-009,high,Full,1,1,16322.632,3323,1,0.5538,0.6909,1,3,4,1,4056.84533,0.698703,4055.231558,0.915069,0.160052,0.258981,0.130075,0.030376,1,0,11,12,0,0,19
H-010,high,Full,1,1,13765.747,3331,1,0.6388,0.8045,2,3,4,1,3249.571775,1.221427,3247.18153,1.168818,0.262883,0.505969,0.162525,0.086085,2,0,11,12,0,0,19
H-011,high,Full,1,1,15331.244,3136,1,0.7084,0.9318,3,3,4,1,2824.019316,0.628691,2822.915602,0.475023,0.149415,0.23393,0.128092,0.027252,3,0,11,12,0,0,19
H-012,high,Full,1,1,12869.385,3293,1,0.6065,0.7045,1,3,4,1,2956.310214,0.811535,2954.905012,0.593667,0.171605,0.327408,0.170446,0.032028,1,0,11,12,0,0,19
H-013,high,Full,1,1,15678.594,3158,1,0.6533,0.9318,3,3,4,1,5457.665926,1.292399,5455.438076,0.935451,0.308522,0.503574,0.263586,0.042233,3,0,11,12,0,0,19
H-014,high,Full,1,1,15696.998,3212,1,0.6166,0.8182,2,3,4,1,3130.552868,1.046609,3128.745357,0.760902,0.228489,0.468589,0.128774,0.047027,2,0,11,12,0,0,19
H-015,high,Full,1,1,13320.769,3294,1,0.6087,0.8045,2,3,4,1,3132.816074,0.879681,3131.420659,0.515734,0.331256,0.253001,0.126499,0.033679,2,0,11,12,0,0,19
H-016,high,Full,1,1,14480.973,3222,1,0.8065,0.9045,3,3,4,1,4796.365346,0.531859,4795.337985,0.495502,0.100892,0.24137,0.108803,0.017798,3,0,11,12,0,0,19
H-017,high,Full,1,1,14326.721,3353,1,0.5,0.7182,1,3,4,1,3508.044682,1.131486,3506.296661,0.616535,0.251256,0.401023,0.214262,0.041299,1,0,11,12,0,0,19
H-018,high,Full,1,1,15678.809,3331,1,0.5869,0.8182,2,3,4,1,5214.228023,0.72859,5212.947146,0.552287,0.190803,0.270354,0.14014,0.032497,2,0,11,12,0,0,19
H-019,high,Full,1,1,12705.902,3042,1,0.552,0.8045,2,3,4,1,2889.442816,0.968338,2887.566915,0.907563,0.238278,0.398104,0.148061,0.042372,2,0,11,12,0,0,19
H-020,high,Full,1,1,13887.7,3229,0,0.6166,0.2545,1,3,4,1,3152.477578,1.946282,3149.921232,0.610064,0.181992,0.2865,1.342204,0.030139,1,0,11,12,0,0,19
H-021,high,Full,1,1,15728.587,3311,1,0.6201,0.8045,2,3,4,1,3696.000795,0.63973,3694.715597,0.645468,0.128272,0.286651,0.112149,0.026038,2,0,11,12,0,0,19
H-022,high,Full,1,1,13410.83,3191,1,0.6949,0.9182,3,3,4,1,3205.483826,0.564317,3203.017538,1.901971,0.13766,0.216664,0.103205,0.023084,3,0,11,12,0,0,19
H-023,high,Full,1,1,13786.519,3227,1,0.5852,0.8318,2,3,4,1,3801.188745,0.763587,3799.878016,0.547142,0.192487,0.289093,0.12012,0.038237,2,0,11,12,0,0,19
H-024,high,Full,1,1,12812.775,3214,1,0.7043,0.9591,3,3,4,1,2757.033371,1.065799,2755.415493,0.552079,0.224899,0.459759,0.162434,0.042843,3,0,11,12,0,0,19
H-025,high,Full,1,1,14889.675,3254,1,0.5944,0.8455,2,3,4,1,3303.80375,0.634492,3302.462067,0.707191,0.136857,0.224829,0.149785,0.02622,2,0,11,12,0,0,19
H-026,high,Full,1,1,13296.024,3221,1,0.6956,0.7545,3,3,4,1,3097.987713,1.712834,3095.360778,0.914101,0.304246,0.626902,0.222435,0.075114,2,1,11,12,0,0,19
H-027,high,Full,1,1,13429.291,3063,1,0.7,0.9591,3,3,4,1,3205.521857,0.727332,3204.174114,0.620411,0.15197,0.312699,0.117545,0.025919,3,0,11,12,0,0,19
H-028,high,Full,1,1,13307.5,3332,1,0.6558,0.8455,2,3,4,1,3383.250403,0.658229,3381.544,1.048174,0.163814,0.249325,0.118589,0.0299,2,0,11,12,0,0,19
H-029,high,Full,1,1,12991.984,3148,1,0.5682,0.8045,2,3,4,1,2889.639924,0.614324,2888.442754,0.582846,0.137737,0.242694,0.122394,0.025134,2,0,11,12,0,0,19
H-030,high,Full,1,1,13775.282,3184,1,0.5617,0.8318,2,3,4,1,3193.965887,0.881263,3192.4149,0.669724,0.258027,0.341945,0.143255,0.032461,2,0,11,12,0,0,19
H-031,high,Full,1,1,13366.48,3196,1,0.6826,0.8455,2,3,4,1,3160.867273,1.603167,3158.717324,0.546782,0.209955,1.095679,0.11941,0.034534,2,0,11,12,0,0,19
H-032,high,Full,1,1,13564.429,3171,1,0.5682,0.7182,1,3,4,1,2864.958146,0.877787,2863.565024,0.515335,0.229503,0.310337,0.149444,0.0419,1,0,11,12,0,0,19
H-033,high,Full,1,1,14692.765,3259,1,0.6749,0.9318,3,3,4,1,3166.701569,0.795397,3165.421903,0.484269,0.175843,0.310297,0.168914,0.033201,3,0,11,12,0,0,19
H-034,high,Full,1,1,15835.868,3242,1,0.72,0.9455,3,3,4,1,4968.725777,0.805722,4967.434262,0.485793,0.144666,0.303347,0.11952,0.15226,3,0,11,12,0,0,19
H-035,high,Full,1,1,14743.473,3231,1,0.6274,0.7909,2,3,4,1,3455.885061,0.731855,3454.569677,0.583529,0.17827,0.251976,0.120572,0.03452,2,0,11,12,0,0,19
H-036,high,Full,1,1,14576.164,3319,1,0.5564,0.8182,2,3,4,1,3257.752009,0.648944,3254.942215,2.16085,0.151167,0.249709,0.132961,0.028143,2,0,11,12,0,0,19
H-037,high,Full,1,1,13825.535,3103,1,0.5695,0.8045,2,3,4,1,2871.805958,0.60396,2870.549488,0.65251,0.160211,0.226139,0.105118,0.02658,2,0,11,12,0,0,19
H-038,high,Full,1,1,13316.872,3113,1,0.6329,0.8318,2,3,4,1,3019.591863,0.736047,3018.242022,0.613794,0.192342,0.243237,0.163547,0.034667,2,0,11,12,0,0,19
H-039,high,Full,1,1,17161.387,3326,0,0.5314,0.2818,1,3,4,1,6181.184699,1.494281,6179.113571,0.576847,0.293271,0.734803,0.171951,0.060767,1,0,11,12,0,0,19
H-040,high,Full,1,1,17765.676,3282,1,0.5869,0.8182,2,3,4,1,5155.534898,1.352798,5152.668113,1.513987,0.269613,0.611068,0.170268,0.056832,2,0,11,12,0,0,19
H-041,high,Full,1,1,13259.909,3339,0,0.6316,0.1545,0,3,4,1,3050.094064,2.188255,3047.295842,0.609967,0.41681,0.825535,0.267772,0.066791,0,0,11,12,0,0,19
H-042,high,Full,1,1,16941.879,3227,1,0.7661,0.9182,3,3,4,1,5890.820476,2.00858,5888.251061,0.560835,0.270749,1.319192,0.150668,0.055852,3,0,11,12,0,0,19
H-043,high,Full,1,1,13835.291,3250,1,0.5662,0.7909,2,3,4,1,3114.218026,0.722677,3112.933273,0.562076,0.175793,0.270708,0.143484,0.031515,2,0,11,12,0,0,19
H-044,high,Full,1,1,13495.957,3288,1,0.6173,0.7909,2,3,4,1,3015.183848,0.654004,3013.919567,0.610277,0.146017,0.238964,0.118979,0.027497,2,0,11,12,0,0,19
